"","movieId","title","year","Adventure","Comedy","Action","Drama","Crime","Children","Mystery","Documentary","Animation","Thriller","Horror","Fantasy","Western","Film-Noir","Romance","War","Sci-Fi","Musical","IMAX","(no genres listed)","NA"
"3720",3720,3810,"White Sands ","1992",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3721",3721,3811,"Breaker Morant ","1980",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3722",3722,3812,"Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ","1972",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3723",3723,3813,"Interiors ","1978",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3724",3724,3814,"Love and Death ","1975",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3725",3725,3816,"Official Story, The (La historia oficial) ","1985",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3726",3726,3817,"Other Side of Sunday, The (Søndagsengler) ","1996",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3727",3727,3818,"Pot O' Gold ","1941",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3728",3728,3819,"Tampopo ","1985",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3729",3729,3820,"Thomas and the Magic Railroad ","2000",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3730",3730,3821,"Nutty Professor II: The Klumps ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3731",3731,3822,"Girl on the Bridge, The (Fille sur le pont, La) ","1999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3732",3732,3823,"Wonderland ","1999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3733",3733,3824,"Autumn in New York ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3734",3734,3825,"Coyote Ugly ","2000",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3735",3735,3826,"Hollow Man ","2000",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"3736",3736,3827,"Space Cowboys ","2000",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3737",3737,3828,"Better Living ","1998",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3738",3738,3829,"Mad About Mambo ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3739",3739,3830,"Psycho Beach Party ","2000",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3740",3740,3831,"Saving Grace ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3741",3741,3832,"Black Sabbath (Tre volti della paura, I) ","1963",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3742",3742,3833,"Brain That Wouldn't Die, The ","1962",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3743",3743,3834,"Bronco Billy ","1980",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3744",3744,3835,"Crush, The ","1993",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3745",3745,3836,"Kelly's Heroes ","1970",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3746",3746,3837,"Phantasm II ","1988",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
"3747",3747,3838,"Phantasm III: Lord of the Dead ","1994",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3748",3748,3839,"Phantasm IV: Oblivion ","1998",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3749",3749,3840,"Pumpkinhead ","1988",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3750",3750,3841,"Air America ","1990",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3751",3751,3843,"Sleepaway Camp ","1983",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3752",3752,3844,"Steel Magnolias ","1989",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3753",3753,3845,"And God Created Woman (Et Dieu... créa la femme) ","1956",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3754",3754,3846,"Easy Money ","1983",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3755",3755,3847,"Ilsa, She Wolf of the SS ","1974",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3756",3756,3848,"Silent Fall ","1994",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3757",3757,3849,"Spiral Staircase, The ","1946",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3758",3758,3850,"Whatever Happened to Aunt Alice? ","1969",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3759",3759,3851,"I'm the One That I Want ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3760",3760,3852,"Tao of Steve, The ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3761",3761,3853,"Tic Code, The ","1998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3762",3762,3854,"Aimée & Jaguar ","1999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3763",3763,3855,"Affair of Love, An (Liaison pornographique, Une) ","1999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3764",3764,3856,"Autumn Heart, The ","1999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3765",3765,3857,"Bless the Child ","2000",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3766",3766,3858,"Cecil B. DeMented ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3767",3767,3859,"Eyes of Tammy Faye, The ","2000",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3768",3768,3860,"Opportunists, The ","2000",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3769",3769,3861,"Replacements, The ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3770",3770,3862,"About Adam ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3771",3771,3863,"Cell, The ","2000",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3772",3772,3864,"Godzilla 2000 (Gojira ni-sen mireniamu) ","1999",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3773",3773,3865,"Original Kings of Comedy, The ","2000",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3774",3774,3866,"Sunset Strip ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3775",3775,3867,"All the Rage (It's the Rage) ","1999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3776",3776,3868,"Naked Gun: From the Files of Police Squad!, The ","1988",0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3777",3777,3869,"Naked Gun 2 1/2: The Smell of Fear, The ","1991",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3778",3778,3870,"Our Town ","1940",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3779",3779,3871,"Shane ","1953",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3780",3780,3872,"Suddenly, Last Summer ","1959",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3781",3781,3873,"Cat Ballou ","1965",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3782",3782,3874,"Couch in New York, A ","1996",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3783",3783,3875,"Devil Rides Out, The ","1968",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3784",3784,3876,"Jerry and Tom ","1998",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3785",3785,3877,"Supergirl ","1984",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3786",3786,3878,"X: The Unknown ","1956",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3787",3787,3879,"Art of War, The ","2000",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3788",3788,3880,"Ballad of Ramblin' Jack, The ","2000",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3789",3789,3881,"Phish: Bittersweet Motel ","2000",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3790",3790,3882,"Bring It On ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3791",3791,3883,"Catfish in Black Bean Sauce ","2000",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3792",3792,3884,"Crew, The ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3793",3793,3885,"Love & Sex ","2000",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3794",3794,3886,"Steal This Movie! ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3795",3795,3887,"Went to Coney Island on a Mission From God... Be Back by Five ","1998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3796",3796,3888,"Skipped Parts ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3797",3797,3889,"Highlander: Endgame (Highlander IV) ","2000",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3798",3798,3890,"Back Stage ","2000",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3799",3799,3891,"Turn It Up ","2000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3800",3800,3892,"Anatomy (Anatomie) ","2000",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3801",3801,3893,"Nurse Betty ","2000",0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"3802",3802,3894,"Solas ","1999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3803",3803,3895,"Watcher, The ","2000",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3804",3804,3896,"Way of the Gun, The ","2000",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3805",3805,3897,"Almost Famous ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3806",3806,3898,"Bait ","2000",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3807",3807,3899,"Circus ","2000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3808",3808,3900,"Crime and Punishment in Suburbia ","2000",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3809",3809,3901,"Duets ","2000",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3810",3810,3902,"Goya in Bordeaux (Goya en Burdeos) ","1999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3811",3811,3903,"Urbania ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3812",3812,3904,"Uninvited Guest ","1999",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3813",3813,3905,"Specials, The ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3814",3814,3906,"Under Suspicion ","2000",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3815",3815,3907,"Prince of Central Park, The ","1999",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3816",3816,3908,"Urban Legends: Final Cut ","2000",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3817",3817,3909,"Woman on Top ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3818",3818,3910,"Dancer in the Dark ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3819",3819,3911,"Best in Show ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3820",3820,3912,"Beautiful ","2000",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3821",3821,3913,"Barenaked in America ","1999",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3822",3822,3914,"Broken Hearts Club, The ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3823",3823,3915,"Girlfight ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3824",3824,3916,"Remember the Titans ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3825",3825,3917,"Hellraiser ","1987",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3826",3826,3918,"Hellbound: Hellraiser II ","1988",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3827",3827,3919,"Hellraiser III: Hell on Earth ","1992",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3828",3828,3920,"Faraway, So Close (In weiter Ferne, so nah!) ","1993",0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"3829",3829,3921,"Beach Party ","1963",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3830",3830,3922,"Bikini Beach ","1964",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3831",3831,3923,"Return of the Fly ","1959",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3832",3832,3924,"Pajama Party ","1964",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3833",3833,3925,"Stranger Than Paradise ","1984",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3834",3834,3926,"Voyage to the Bottom of the Sea ","1961",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3835",3835,3927,"Fantastic Voyage ","1966",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3836",3836,3928,"Abbott and Costello Meet Frankenstein ","1948",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3837",3837,3929,"Bank Dick, The ","1940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3838",3838,3930,"Creature from the Black Lagoon, The ","1954",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3839",3839,3931,"Giant Gila Monster, The ","1959",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3840",3840,3932,"Invisible Man, The ","1933",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3841",3841,3933,"Killer Shrews, The ","1959",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3842",3842,3934,"Kronos ","1957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3843",3843,3936,"Phantom of the Opera ","1943",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"3844",3844,3937,"Runaway ","1984",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"3845",3845,3938,"Slumber Party Massacre, The ","1982",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3846",3846,3939,"Slumber Party Massacre II ","1987",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3847",3847,3940,"Slumber Party Massacre III ","1990",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3848",3848,3941,"Sorority House Massacre ","1986",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3849",3849,3942,"Sorority House Massacre II ","1990",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3850",3850,3943,"Bamboozled ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3851",3851,3944,"Bootmen ","2000",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3852",3852,3945,"Digimon: The Movie ","2000",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3853",3853,3946,"Get Carter ","2000",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3854",3854,3947,"Get Carter ","1971",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3855",3855,3948,"Meet the Parents ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3856",3856,3949,"Requiem for a Dream ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3857",3857,3950,"Tigerland ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3858",3858,3951,"Two Family House ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3859",3859,3952,"Contender, The ","2000",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3860",3860,3953,"Dr. T and the Women ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3861",3861,3954,"Just Looking ","1999",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3862",3862,3955,"Ladies Man, The ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3863",3863,3956,"Lost Souls ","2000",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3864",3864,3957,"Billy Jack ","1971",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3865",3865,3958,"Billy Jack Goes to Washington ","1977",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3866",3866,3959,"Time Machine, The ","1960",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3867",3867,3960,"Haunted ","1995",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3868",3868,3961,"Ghoulies ","1985",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3869",3869,3962,"Ghoulies II ","1987",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3870",3870,3963,"Unsinkable Molly Brown, The ","1964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3871",3871,3964,"Adventures of Ichabod and Mr. Toad, The ","1949",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3872",3872,3965,"Strange Love of Martha Ivers, The ","1946",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3873",3873,3966,"Detour ","1945",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3874",3874,3967,"Billy Elliot ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3875",3875,3968,"Bedazzled ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3876",3876,3969,"Pay It Forward ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3877",3877,3970,"Beyond, The (E tu vivrai nel terrore - L'aldilà) ","1981",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3878",3878,3971,"Private Eyes, The ","1981",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3879",3879,3972,"Legend of Drunken Master, The (Jui kuen II) ","1994",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3880",3880,3973,"Book of Shadows: Blair Witch 2 ","2000",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"3881",3881,3974,"Little Vampire, The ","2000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3882",3882,3975,"Lucky Numbers ","2000",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3883",3883,3976,"Stardom ","2000",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3884",3884,3977,"Charlie's Angels ","2000",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3885",3885,3978,"Legend of Bagger Vance, The ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3886",3886,3979,"Little Nicky ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3887",3887,3980,"Men of Honor ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3888",3888,3981,"Red Planet ","2000",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"3889",3889,3982,"What's Cooking? ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3890",3890,3983,"You Can Count on Me ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3891",3891,3984,"Diamonds Are Forever ","1971",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3892",3892,3985,"Eagle Has Landed, The ","1976",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3893",3893,3986,"6th Day, The ","2000",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"3894",3894,3987,"Bounce ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3895",3895,3988,"How the Grinch Stole Christmas (a.k.a. The Grinch) ","2000",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3896",3896,3989,"One Day in September ","1999",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3897",3897,3990,"Rugrats in Paris: The Movie ","2000",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3898",3898,3991,"102 Dalmatians ","2000",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3899",3899,3992,"Malèna ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3900",3900,3993,"Quills ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3901",3901,3994,"Unbreakable ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3902",3902,3995,"Boys Life 3 ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3903",3903,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) ","2000",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3904",3904,3997,"Dungeons & Dragons ","2000",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3905",3905,3998,"Proof of Life ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3906",3906,3999,"Vertical Limit ","2000",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3907",3907,4000,"Bounty, The ","1984",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3908",3908,4001,"Code of Silence ","1985",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3909",3909,4002,"Planes, Trains & Automobiles ","1987",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3910",3910,4003,"She's Having a Baby ","1988",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3911",3911,4004,"Secrets of the Heart (Secretos del Corazón) ","1997",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3912",3912,4005,"Living Daylights, The ","1987",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3913",3913,4006,"Transformers: The Movie ","1986",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"3914",3914,4007,"Wall Street ","1987",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3915",3915,4008,"Born on the Fourth of July ","1989",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3916",3916,4009,"Talk Radio ","1988",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3917",3917,4010,"Brewster's Millions ","1985",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3918",3918,4011,"Snatch ","2000",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3919",3919,4012,"Punchline ","1988",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3920",3920,4013,"Mr. Accident ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3921",3921,4014,"Chocolat ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3922",3922,4015,"Dude, Where's My Car? ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3923",3923,4016,"Emperor's New Groove, The ","2000",1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"3924",3924,4017,"Pollock ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3925",3925,4018,"What Women Want ","2000",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3926",3926,4019,"Finding Forrester ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3927",3927,4020,"Gift, The ","2000",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3928",3928,4021,"Before Night Falls ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3929",3929,4022,"Cast Away ","2000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3930",3930,4023,"Family Man, The ","2000",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3931",3931,4024,"House of Mirth, The ","2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3932",3932,4025,"Miss Congeniality ","2000",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
