"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDU56","OUT035",3077.93124116156
"FDS32","OUT019",391.962229931201
"FDX02","OUT049",3637.85564694487
"FDT39","OUT027",3927.88509203945
"FDE35","OUT017",1090.4779037928
"NCI42","OUT019",1418.42516917969
"DRL23","OUT046",1695.64590654539
"FDA10","OUT046",1951.01683681734
"FDA11","OUT013",1569.05986765048
"NCM06","OUT046",2457.58274614547
"NCT05","OUT035",4201.90002431459
"NCQ02","OUT010",1029.13830491801
"NCY06","OUT049",2165.32563023374
"FDY56","OUT035",3741.00464193693
"FDL02","OUT035",1871.72191888178
"NCI06","OUT035",2969.63345415515
"FDQ14","OUT045",2317.46751614353
"FDQ12","OUT017",3705.46708439507
"FDP36","OUT046",856.176586081946
"FDK21","OUT027",5403.87891093356
"FDO40","OUT045",2282.21464630485
"NCK54","OUT019",0
"FDY09","OUT018",2524.11024823295
"NCW30","OUT049",4203.50410898083
"NCC55","OUT027",2065.66956275286
"FDE58","OUT018",1598.47736566936
"FDR39","OUT013",2950.44710410078
"FDU28","OUT049",3107.59964415021
"FDH08","OUT017",3700.79947871425
"FDG35","OUT045",2762.55128467608
"FDG22","OUT049",745.753828809391
"FDC34","OUT035",2684.42986134071
"FDP15","OUT018",3739.6730135293
"FDK34","OUT010",1856.87282593207
"FDU45","OUT035",2045.81738730215
"FDQ04","OUT027",2120.04405719731
"FDX22","OUT018",3087.72941889852
"FDB45","OUT017",1765.75952682769
"NCH43","OUT027",4879.21513851233
"DRE60","OUT046",3540.56683968378
"FDD17","OUT027",5175.94105511635
"NCM54","OUT017",2133.52329015669
"NCH55","OUT013",2063.17882849642
"NCT06","OUT017",2723.45263694428
"FDA48","OUT027",4947.55199741666
"FDY58","OUT027",5052.69759471996
"FDO25","OUT045",3270.00136611425
"FDN50","OUT045",1509.11556688556
"FDH35","OUT035",2760.93858069141
"FDK09","OUT045",3520.62378554025
"FDO16","OUT013",1361.83995758187
"FDW11","OUT045",973.421125139791
"FDU47","OUT027",3735.69176052597
"NCQ42","OUT010",133.147830164756
"FDK55","OUT027",2887.67226399087
"FDN08","OUT049",2006.43678235367
"FDT57","OUT045",3680.71643691817
"FDJ12","OUT018",3052.5170016424
"DRL59","OUT017",966.03063989856
"NCN53","OUT046",595.547258844072
"FDO51","OUT010",0
"FDK56","OUT017",3084.50127156714
"FDY12","OUT035",1058.60322712293
"FDU15","OUT035",810.479532604734
"FDQ19","OUT046",3878.45748788772
"DRF15","OUT045",2380.15346043695
"DRE25","OUT019",0
"FDK57","OUT018",1626.97465421933
"FDD33","OUT010",1735.63643597843
"FDR34","OUT027",5108.76754712729
"FDU04","OUT045",1868.38783838039
"FDE35","OUT019",0
"NCD31","OUT035",2726.70947236539
"FDJ56","OUT035",1751.45060620331
"NCU53","OUT046",2610.3472566045
"FDD39","OUT035",3539.37696224175
"NCU17","OUT019",0
"FDJ20","OUT046",2017.44576209898
"NCW41","OUT018",2215.34813244665
"FDL52","OUT035",836.888845546818
"FDS39","OUT035",2392.64271031479
"DRJ47","OUT045",2687.81090954546
"FDP13","OUT010",0
"DRK39","OUT010",0
"FDF28","OUT010",145.202261001953
"FDB09","OUT045",1934.71762684198
"FDM51","OUT046",1655.37336596346
"DRM49","OUT018",525.459727360365
"DRF23","OUT013",2821.47182392834
"DRH01","OUT035",2881.07030396725
"FDH12","OUT027",3167.89663864463
"FDA28","OUT019",140.726798292457
"FDW37","OUT018",1178.95919055142
"FDF02","OUT046",1664.60944050505
"DRL37","OUT046",724.522539016515
"NCF43","OUT046",2251.91870463714
"FDH08","OUT010",1681.75359599903
"FDR34","OUT019",1768.14975365307
"NCK19","OUT049",3182.10129305816
"NCD55","OUT018",436.756987769848
"FDT27","OUT049",3834.81572095923
"FDQ57","OUT045",2268.78438889257
"FDA47","OUT035",2771.92879743338
"DRG15","OUT027",2482.15690591539
"FDE05","OUT018",2089.13252433233
"FDN46","OUT046",1665.73233883776
"FDX27","OUT027",2992.91699811422
"FDT51","OUT045",1750.93488199753
"FDU33","OUT013",827.448456154006
"FDJ16","OUT027",2425.69443586306
"FDD20","OUT019",54.0715817272594
"FDT36","OUT049",668.433823605835
"DRF15","OUT027",3871.24258000193
"FDN52","OUT010",0
"FDC22","OUT027",4527.60085207116
"FDX15","OUT045",2481.65521357209
"FDT13","OUT013",2992.33419748047
"FDU04","OUT017",2038.20455868009
"FDU31","OUT019",1564.57368775263
"FDW59","OUT027",2830.71813947349
"NCO29","OUT046",2619.19081350109
"FDL15","OUT035",2565.14185759233
"FDI41","OUT049",2460.67572026268
"FDQ48","OUT049",1734.56431013145
"DRI39","OUT013",945.925174049525
"FDI08","OUT013",4035.16710818455
"FDC21","OUT049",1909.64308748193
"FDF58","OUT035",1164.59254395369
"FDS08","OUT010",901.267691423366
"FDE47","OUT045",1897.37678139541
"NCP18","OUT019",520.306266235977
"NCR41","OUT013",1587.19818332615
"FDA27","OUT013",4087.41317443854
"FDA43","OUT035",3214.11330450519
"FDA49","OUT045",1329.72124891669
"NCE55","OUT018",2544.82819398156
"DRM49","OUT027",2265.78182647033
"FDF22","OUT027",4834.13540284696
"FDQ15","OUT018",1078.08868128396
"NCS54","OUT017",2875.19338589065
"NCY05","OUT013",647.111281837613
"FDR45","OUT046",3777.83990686263
"FDK57","OUT049",2033.81117257093
"FDF41","OUT010",1995.18331746615
"FDV21","OUT046",2004.89967679674
"FDD51","OUT046",754.043589079147
"FDF33","OUT046",1755.79267334845
"FDA38","OUT046",3761.21700716466
"FDR56","OUT045",3079.99514702871
"NCN41","OUT017",2046.4755559465
"FDC60","OUT027",2919.91253352906
"FDB47","OUT045",3217.63394211256
"DRH01","OUT013",2811.11285105404
"FDW08","OUT046",1682.17519655054
"FDF38","OUT027",2160.06366953686
"FDY32","OUT017",2688.24021968817
"FDG34","OUT049",1901.86374468056
"FDG47","OUT019",2213.93765231048
"NCF18","OUT035",3148.31562309121
"FDL39","OUT019",1019.72407663041
"NCH55","OUT035",2153.36257269319
"DRJ35","OUT049",1093.19216403478
"FDS44","OUT035",3962.67857093047
"DRE01","OUT018",3523.69045172923
"FDY39","OUT013",2999.76147521941
"FDY32","OUT018",2290.97267968731
"FDR33","OUT027",3230.58258293806
"NCP50","OUT049",1408.62895594465
"FDZ47","OUT018",1357.78094889011
"FDU57","OUT049",2566.92598424376
"FDY44","OUT013",3156.12937726403
"DRH59","OUT018",922.072844301761
"FDB03","OUT027",5289.53769167125
"FDY46","OUT045",2889.79065430306
"FDM39","OUT045",2740.58908284706
"FDY36","OUT035",1358.87385107506
"NCM55","OUT035",3061.84044851121
"FDJ50","OUT010",0
"DRL60","OUT013",2428.28205658735
"NCJ54","OUT049",3761.13955992383
"FDX59","OUT017",680.155350633883
"FDI07","OUT013",3228.19098550167
"DRF51","OUT010",0
"FDM14","OUT017",1860.58660383925
"FDP21","OUT045",2957.24334109737
"FDE40","OUT035",1225.37055462442
"FDE05","OUT035",2530.60113678645
"FDM13","OUT027",3568.29318915681
"FDC34","OUT027",3991.06269079792
"NCI55","OUT018",1684.50133836689
"NCE43","OUT018",2400.25377562381
"FDW58","OUT018",1438.99772650419
"FDG60","OUT045",3633.05707117986
"FDV31","OUT017",2896.97554573448
"FDR47","OUT013",3103.70326902486
"FDM60","OUT019",0
"NCF06","OUT018",3795.11172206897
"NCN26","OUT027",3322.74912471155
"FDQ59","OUT049",1531.02869681358
"FDF09","OUT046",618.84483466561
"NCS06","OUT017",4273.20352203892
"FDT44","OUT046",1884.72750093832
"FDI19","OUT017",3953.63123149583
"FDT22","OUT017",1085.71116129193
"NCF54","OUT027",4159.2058448745
"DRG25","OUT045",2874.76407574794
"FDB59","OUT017",3223.2629649837
"FDQ37","OUT017",3181.86752606906
"FDP56","OUT035",940.830639352262
"FDW44","OUT035",2918.55073881644
"FDJ26","OUT010",1528.63702047758
"FDU43","OUT018",3518.13867393837
"FDW33","OUT045",1614.57277666871
"NCX53","OUT027",3729.36914946482
"FDN56","OUT010",457.527315791282
"DRF15","OUT049",2517.53070796
"FDO33","OUT017",1934.12317547202
"FDZ39","OUT010",0
"NCJ19","OUT017",1014.71376714952
"FDU01","OUT035",3118.44250796616
"FDT12","OUT035",3731.66943057529
"NCM18","OUT018",738.190962637262
"FDP19","OUT017",2158.3767345385
"NCR42","OUT049",662.250801947308
"FDN10","OUT046",1895.08647381262
"FDG44","OUT017",1004.9273539054
"FDQ10","OUT046",2718.60459102834
"DRH13","OUT049",1789.29086963832
"FDT52","OUT013",3943.45176829354
"FDM56","OUT045",1705.79646209467
"NCO43","OUT010",0
"NCV29","OUT035",2952.55935257471
"NCF06","OUT013",4129.28203616331
"FDO50","OUT035",1616.25185178977
"FDT59","OUT013",3655.8405684834
"FDX40","OUT027",2072.384691459
"FDE50","OUT017",3103.23037852791
"FDX51","OUT017",3267.99063558665
"NCD30","OUT018",1306.9107092112
"FDK15","OUT013",1644.68441489114
"FDL12","OUT045",984.943448929374
"FDK46","OUT017",4190.29128646194
"DRH49","OUT010",0
"FDQ57","OUT046",2334.83094021412
"FDY59","OUT017",1607.30364917518
"FDO09","OUT018",3895.19719604645
"NCG30","OUT035",2161.18236807713
"FDM09","OUT017",2828.20571660258
"NCN17","OUT027",3073.11001421564
"NCS42","OUT013",1479.9241578324
"FDD02","OUT019",0
"FDE34","OUT013",2918.30597138265
"FDU38","OUT045",2979.41801858619
"FDB33","OUT046",2500.53405362038
"NCJ29","OUT017",1504.24602747978
"FDZ27","OUT035",943.410269425195
"FDI40","OUT013",1683.10770608785
"FDG22","OUT013",719.763681360347
"FDT51","OUT017",1926.97507653832
"FDF20","OUT018",2862.84461596437
"FDV50","OUT035",2095.34423408059
"FDT02","OUT049",710.442274733223
"DRC49","OUT017",2403.38869193615
"FDF26","OUT049",2562.70958044542
"FDV52","OUT035",2090.85667038496
"FDX59","OUT049",695.947803225715
"FDV25","OUT035",3649.23061780843
"FDW23","OUT027",2101.9461941042
"FDE53","OUT018",1449.3566993785
"FDA19","OUT017",2177.5792643094
"FDH22","OUT046",2011.08269845526
"NCO41","OUT013",1603.20807081136
"FDX12","OUT017",3958.39797399671
"FDF17","OUT013",3144.64750605702
"FDS11","OUT045",3491.24232488024
"FDR51","OUT035",2579.77591850246
"FDT49","OUT010",0
"FDC56","OUT013",1951.80975695203
"FDR13","OUT027",3363.30084409872
"FDQ60","OUT035",2118.2897448397
"FDN38","OUT049",4067.87238433974
"NCL29","OUT013",2537.0714980588
"FDO13","OUT027",4053.56859310616
"FDE26","OUT018",2011.81251912878
"FDA31","OUT010",819.911324406658
"FDX14","OUT035",1366.61274129386
"FDA34","OUT045",2690.92264666601
"FDF26","OUT013",2513.38140459227
"FDE38","OUT045",2573.86220792814
"DRI11","OUT046",1816.84184391646
"FDQ60","OUT027",3395.36107165171
"FDL21","OUT027",2163.70751370502
"DRC12","OUT027",4488.6859064094
"FDC47","OUT046",3596.53765527106
"FDE57","OUT045",2160.48660188616
"FDT14","OUT045",1904.80405913435
"NCZ53","OUT046",2999.89317977733
"FDE28","OUT018",3404.72207936867
"FDR19","OUT035",2488.59268565906
"NCF54","OUT019",851.261291166022
"FDZ08","OUT046",1362.74249541008
"NCJ05","OUT018",2173.46103906696
"FDF59","OUT046",2027.17349110561
"NCO05","OUT035",1757.18242597935
"FDW24","OUT018",543.458453633414
"NCX42","OUT018",2358.36668224412
"NCA53","OUT035",944.474483520423
"FDI45","OUT019",902.032394024872
"FDG46","OUT046",1857.39356330363
"FDM20","OUT010",1916.89823498743
"FDW11","OUT010",0
"FDX08","OUT035",2983.10416415
"NCK17","OUT035",826.922390317508
"FDK32","OUT018",2181.83117315343
"NCA42","OUT035",2675.48716762406
"DRI01","OUT035",2851.01714685701
"NCL55","OUT049",4099.3822731902
"DRE25","OUT018",1242.17724189246
"FDD14","OUT017",3008.83627174391
"FDB10","OUT046",3714.62185552159
"DRN11","OUT035",2451.19315597501
"FDP38","OUT018",565.200160894678
"NCA30","OUT017",3089.12842466539
"FDT15","OUT017",3077.39362521601
"NCP55","OUT018",661.050999418895
"FDF12","OUT035",2505.07599595441
"FDM21","OUT018",3760.3909592779
"FDX56","OUT035",3447.84166433593
"FDF10","OUT017",2466.66542751468
"FDT32","OUT045",2982.66934510936
"FDM51","OUT018",1399.21684038731
"NCR50","OUT018",2176.0406691399
"FDI19","OUT049",3919.63589015891
"FDX21","OUT017",1832.04886270671
"FDR31","OUT035",2505.70723982208
"FDY02","OUT013",4195.13840181476
"NCA29","OUT045",2636.507699639
"NCX17","OUT046",3655.04764834871
"FDM12","OUT045",2993.56042503127
"FDI53","OUT027",4047.48470826768
"NCU30","OUT049",2700.92093515945
"FDC56","OUT027",3384.41130749231
"FDK27","OUT018",1688.14518253505
"NCK18","OUT017",2742.65516671518
"FDB52","OUT019",2155.46811181539
"DRG25","OUT027",4431.19967484441
"FDZ13","OUT049",1005.83281734473
"FDB57","OUT019",1677.00697339224
"FDR40","OUT046",1384.56510783647
"NCO14","OUT019",0
"NCN19","OUT045",2949.89696852356
"FDQ28","OUT019",611.056528851814
"FDO13","OUT018",2338.14039096057
"FDK48","OUT013",1282.65247133819
"FDU07","OUT018",2146.51961907727
"FDW20","OUT046",1969.15515249301
"FDV12","OUT010",0
"FDH24","OUT013",2542.80331783485
"FDV59","OUT049",3508.34825972481
"FDK57","OUT045",1851.31373679995
"FDL16","OUT027",2209.13931443281
"NCQ17","OUT046",2468.43337348482
"FDJ15","OUT018",2704.48787513191
"FDX24","OUT049",1602.86981048346
"FDT47","OUT046",1598.41924144609
"FDT10","OUT049",1144.63496334386
"FDZ37","OUT018",1188.43399131568
"FDW43","OUT027",5122.27870970471
"DRN36","OUT017",1640.42809082341
"FDJ14","OUT045",1286.37742379679
"FDA32","OUT013",3463.72814213505
"FDJ38","OUT019",1155.41448550899
"FDQ57","OUT017",2437.04524063199
"NCQ41","OUT019",1159.90204920462
"FDG56","OUT049",1130.59169371883
"DRC13","OUT027",3480.36128283658
"FDV55","OUT035",2443.41381317364
"FDQ49","OUT045",2480.77104146205
"FDE29","OUT010",0
"FDR03","OUT013",3333.29613022239
"FDD45","OUT049",1593.49414653925
"FDN38","OUT010",2067.26315735871
"FDT56","OUT046",1004.35439602529
"FDT48","OUT045",3093.89882725112
"FDU03","OUT049",3011.25715116095
"FDC56","OUT010",0
"NCO43","OUT027",3046.12814164338
"FDQ27","OUT017",1786.0849549313
"FDR03","OUT046",3305.07013563296
"DRH23","OUT010",0
"FDG22","OUT045",625.491135449357
"NCJ42","OUT013",1696.47927926265
"FDR24","OUT046",1509.36443679314
"FDW60","OUT035",2983.77586060023
"FDJ08","OUT013",3038.4376946585
"DRL59","OUT018",585.877654060714
"FDG60","OUT010",1752.71053755887
"FDW27","OUT017",2629.86981601314
"FDX14","OUT018",973.376054208224
"FDC20","OUT013",952.680755338233
"NCS29","OUT018",3875.89552945549
"FDJ56","OUT046",1612.81457613354
"FDB20","OUT019",0
"FDL28","OUT027",5109.25920159234
"FDW01","OUT018",2134.56432506012
"FDL03","OUT046",3174.57943948281
"FDX22","OUT049",3452.55748612272
"FDJ21","OUT035",2494.81615990016
"FDR31","OUT045",2329.03029251568
"FDG21","OUT035",2602.09018539391
"FDS22","OUT027",2214.97027102892
"FDK08","OUT035",1791.42976596029
"FDE17","OUT018",2184.45125580893
"NCN30","OUT017",1644.56358945661
"FDT50","OUT046",1613.48627258378
"NCX42","OUT049",2693.63324682313
"FDJ12","OUT035",3478.42692849379
"NCA18","OUT027",3328.4809444876
"FDP23","OUT019",1530.77754965417
"FDX12","OUT013",3887.52140528882
"FDN40","OUT018",2150.61466512791
"FDV48","OUT035",1456.33924239704
"NCY54","OUT013",2756.16579697942
"FDL16","OUT010",0
"FDR45","OUT018",3507.68056424402
"FDJ52","OUT046",2555.48110769501
"DRG01","OUT017",1354.02069451112
"FDP52","OUT013",3728.5334205887
"FDU58","OUT017",3106.87422269607
"FDL02","OUT045",1674.81868029182
"FDG28","OUT013",3929.44895125108
"FDA19","OUT035",2198.44230835856
"FDW46","OUT027",2585.35411701342
"NCD43","OUT049",1753.01423828698
"DRG39","OUT013",886.883073924261
"NCF55","OUT049",701.107063371582
"FDJ07","OUT046",1885.79171503355
"FDE08","OUT046",2384.57828156031
"FDP56","OUT019",0
"FDT45","OUT045",811.240498153988
"FDF17","OUT018",2807.36545484213
"FDX44","OUT046",1414.39777037896
"FDM28","OUT027",4299.60431201647
"FDI36","OUT049",3277.51916135482
"FDS07","OUT045",1775.19753509424
"FDD36","OUT045",1813.48123688833
"FDW11","OUT046",991.235751092862
"FDN40","OUT049",2551.2277092384
"NCQ18","OUT049",1670.14245529257
"NCQ54","OUT017",2744.66223715793
"NCS42","OUT045",1405.87790320497
"DRH39","OUT010",0
"FDC09","OUT027",3165.45659797432
"FDT08","OUT010",477.573565089651
"FDC08","OUT035",3749.80774625096
"FDT20","OUT017",733.997738030713
"FDS35","OUT035",1191.53396394339
"FDX58","OUT018",2609.52120871773
"FDW58","OUT046",1698.26598920089
"DRD27","OUT046",1594.67626045787
"FDH32","OUT019",0
"FDS26","OUT035",4282.68383170112
"FDQ31","OUT046",1451.83775264559
"FDP11","OUT018",3190.19624930882
"FDD58","OUT017",1701.02605950894
"FDM33","OUT045",3379.73366393323
"FDZ16","OUT049",3243.37095819393
"NCS29","OUT010",2249.44958106031
"NCM18","OUT019",0
"FDP11","OUT049",3562.80365933439
"NCC42","OUT017",2353.14969612491
"DRM23","OUT046",2737.27501375162
"NCN55","OUT027",5225.15628941493
"FDK46","OUT013",4097.63255791022
"FDR01","OUT046",3192.67730257591
"NCA05","OUT045",2320.08759879903
"NCP43","OUT017",2923.87651314161
"FDR12","OUT010",832.457409708901
"FDQ01","OUT013",4120.6185212519
"FDM13","OUT046",2091.90695842436
"FDQ19","OUT017",3983.78352542613
"FDK56","OUT019",1043.37371751437
"NCX06","OUT010",973.780501543479
"FDO56","OUT027",3401.13334401033
"FDU45","OUT045",1785.12353774098
"FDI16","OUT019",0
"FDL32","OUT046",1858.98988444647
"FDA07","OUT046",2021.62171331475
"FDA14","OUT045",2271.89612601312
"FDV46","OUT027",3678.06593955836
"NCO07","OUT035",3506.25252059353
"NCP41","OUT046",1696.66966805805
"FDY60","OUT018",2031.60584018477
"FDN38","OUT017",4109.64706847803
"FDO15","OUT046",1265.41669349072
"FDT60","OUT013",1984.40209155264
"FDA55","OUT035",3736.37748883868
"FDE02","OUT010",0
"DRJ39","OUT049",3586.63334220354
"FDV34","OUT035",1405.60859212076
"FDS20","OUT027",4369.0458375986
"FDF02","OUT027",3102.09895723066
"FDW40","OUT017",2434.60519996168
"NCB43","OUT046",2957.39307418489
"FDR58","OUT017",1566.85106660807
"DRJ59","OUT035",817.09552449082
"NCD30","OUT017",1693.28716929014
"FDE14","OUT017",1726.51074775842
"FDC28","OUT018",1453.98385247675
"FDU16","OUT018",1135.0832583839
"NCD19","OUT035",1065.17876642645
"FDU21","OUT046",657.881138075072
"FDV59","OUT027",4882.2864230503
"FDU03","OUT045",2866.10056083654
"FDC33","OUT010",1271.21856718031
"NCR42","OUT035",737.335478616953
"DRH59","OUT035",1365.09732531616
"NCM31","OUT035",2411.84524008569
"FDS50","OUT035",3653.36611644164
"FDP39","OUT046",865.412660623534
"FDQ55","OUT013",1948.34595476906
"FDV36","OUT019",86.7043689104387
"FDI05","OUT027",2746.96218436904
"FDS45","OUT027",3220.36319946638
"FDA39","OUT045",583.875201966961
"FDC37","OUT010",0
"FDJ60","OUT027",4140.75591671897
"DRQ35","OUT046",1959.28783408375
"NCJ06","OUT046",1916.33652660884
"NCY42","OUT018",2023.76781314592
"DRM37","OUT049",3202.77878622419
"FDR14","OUT045",789.990445357771
"FDE51","OUT049",884.064320343476
"FDT33","OUT017",2796.10503646701
"FDR08","OUT013",1834.25766374912
"FDE36","OUT010",717.484946578921
"FDL22","OUT019",0
"FDR44","OUT013",2178.82298807663
"FDI56","OUT019",0
"FDE47","OUT010",99.4912814689164
"FDV27","OUT010",0
"FDV10","OUT049",846.763927479476
"FDC40","OUT045",1252.18876805334
"NCX41","OUT013",3361.12172232213
"NCQ38","OUT027",3135.22339887889
"FDV12","OUT027",3115.7497092107
"FDE52","OUT017",1575.30210585967
"FDG20","OUT027",4303.8794000523
"FDV16","OUT027",2082.92370631849
"FDI32","OUT017",1933.05896137679
"FDJ32","OUT049",1108.2187425899
"FDN39","OUT018",2465.20773751031
"FDY34","OUT017",2806.50446192388
"FDC14","OUT035",886.59573431044
"FDA55","OUT017",3701.51162774705
"FDZ50","OUT010",1012.69544720524
"DRG13","OUT049",2718.52714378751
"FDP01","OUT013",2514.4456186875
"NCG54","OUT017",2840.55352826472
"FDM13","OUT045",2036.75148702472
"NCO18","OUT027",4282.53021043603
"NCW41","OUT013",2515.28933821497
"FDM52","OUT027",3805.48535117053
"NCF55","OUT035",738.850894594659
"FDT09","OUT046",2144.86517371115
"NCM19","OUT035",1917.15371960957
"FDW12","OUT018",2109.8909226635
"FDP15","OUT019",2136.2655820445
"FDK36","OUT045",733.568427888008
"FDZ25","OUT035",2917.52697730378
"NCW06","OUT049",3156.71574162873
"FDW60","OUT046",2876.25720173594
"DRC49","OUT013",2340.29146602963
"NCT17","OUT035",3144.75268408819
"NCN06","OUT018",2337.11662944791
"FDC45","OUT013",2738.55958835136
"DRJ47","OUT019",814.944207232115
"NCF06","OUT045",4005.44798760712
"FDE21","OUT010",0
"DRG27","OUT013",712.868510669017
"FDW40","OUT049",2402.16572718503
"NCO53","OUT046",2927.38036965721
"FDE23","OUT049",891.803210562277
"FDQ16","OUT046",1740.72564221076
"FDS26","OUT045",4025.10171926049
"FDZ13","OUT010",0
"FDS14","OUT049",2579.68454520581
"FDC10","OUT045",1884.04566080318
"FDY16","OUT049",3076.56317810987
"FDJ20","OUT035",2201.20198041668
"FDV43","OUT035",857.426749310233
"FDZ32","OUT027",3200.66901523043
"FDR23","OUT046",2771.42321691251
"FDN24","OUT035",1015.92307954531
"FDE34","OUT027",4349.35165336266
"FDU31","OUT013",3525.48946173587
"FDW33","OUT018",1443.1332251374
"FDU26","OUT046",1926.26252925558
"FDE20","OUT027",4193.04243555552
"NCW05","OUT035",1843.6171479768
"FDB22","OUT018",2135.05597952517
"FDO56","OUT046",1907.63255911487
"FDA19","OUT027",3520.63382341851
"DRI39","OUT045",853.208496698809
"FDH52","OUT018",759.00804520592
"FDZ50","OUT035",3089.94521941619
"NCN42","OUT035",2488.49354883901
"FDB53","OUT013",2392.04587781858
"DRG11","OUT017",1851.78349952522
"DRK11","OUT027",3818.42395411776
"FDQ60","OUT017",2106.76191215218
"FDT36","OUT017",682.202873659203
"DRG25","OUT018",2658.2043359687
"DRJ23","OUT046",3013.36388977218
"FDG05","OUT035",2707.2357826972
"NCK06","OUT018",1658.58367988985
"FDU52","OUT017",2558.2007254205
"FDW07","OUT018",1193.59325146155
"NCM17","OUT045",679.193933443565
"FDA22","OUT045",2605.47123359866
"NCA41","OUT018",2794.99941152508
"FDF38","OUT035",892.327554086488
"FDH52","OUT046",1066.5082332711
"FDY58","OUT019",1670.07135011835
"FDZ16","OUT045",3074.87633946541
"NCM18","OUT017",1113.67634279429
"FDA22","OUT018",2367.12933397559
"NCJ43","OUT035",2938.10533364976
"FDI34","OUT027",5140.37657279781
"FDG56","OUT046",1049.9257861557
"FDS34","OUT046",1899.40201443102
"DRC01","OUT035",1028.55007001269
"FDQ04","OUT035",807.187753498998
"FDK04","OUT035",1096.25568504936
"FDT51","OUT049",1910.0942893644
"FDV26","OUT017",3259.18753127262
"FDS04","OUT049",2395.9827055265
"FDW43","OUT018",3374.17726779337
"FDQ28","OUT010",578.682800579789
"NCK06","OUT017",2038.7366657277
"FDS23","OUT018",1797.42627847155
"FDZ36","OUT019",1120.73417530049
"FDE56","OUT018",791.681284971666
"FDW10","OUT027",4224.47141924085
"NCN14","OUT045",2870.6690296973
"NCQ18","OUT045",1512.53891648597
"FDW08","OUT017",1810.83926249306
"FDU43","OUT035",3925.37817806647
"FDR33","OUT010",0
"FDM24","OUT010",526.88793620828
"NCZ05","OUT046",1650.60662346259
"NCV41","OUT035",1945.19980627706
"FDV11","OUT018",2529.36864519888
"NCY05","OUT035",769.968265800132
"FDV44","OUT018",2758.28980994618
"FDW32","OUT049",1510.76195294745
"NCU18","OUT027",3726.78951939189
"NCC43","OUT035",4107.60505435065
"FDW19","OUT013",1857.69482897328
"FDN31","OUT035",3176.36170975871
"FDI48","OUT045",819.159430357978
"FDS24","OUT017",1603.3077399446
"FDF46","OUT049",1939.51620260698
"DRG23","OUT017",2517.82904801852
"FDG14","OUT018",2171.47220027913
"NCY30","OUT049",2938.60475163821
"FDO28","OUT018",1673.11860397993
"DRD24","OUT035",2411.84524008569
"FDI33","OUT049",1546.36688784856
"FDN32","OUT046",2937.73934253152
"FDR16","OUT045",3346.74881168763
"FDF26","OUT046",2489.82301568366
"NCN29","OUT018",534.123242271772
"FDE20","OUT045",2656.83312774261
"FDA46","OUT046",3044.89201027756
"FDU28","OUT045",2959.33131670525
"FDQ48","OUT045",1580.0725084454
"FDV36","OUT013",2074.06990841833
"FDR14","OUT018",593.656996862083
"FDP23","OUT017",3525.22904689873
"FDP56","OUT013",875.540792119867
"FDK48","OUT010",0
"FDR48","OUT046",2422.37032888936
"NCY29","OUT049",1038.81766959034
"FDM22","OUT018",652.347031924921
"DRJ01","OUT013",2612.73649788203
"FDZ43","OUT045",3834.19309641
"FDV03","OUT035",2598.79840628817
"FDX11","OUT027",4379.50394729296
"NCA41","OUT027",4518.20695647203
"FDE38","OUT017",2753.01413958948
"FDI27","OUT018",529.595225993573
"FDN32","OUT013",2933.29209735521
"NCN43","OUT017",2041.80795026568
"FDB47","OUT027",4728.9493529611
"FDV03","OUT017",2571.71188799791
"NCN30","OUT045",1510.53184604321
"NCV54","OUT010",6.26052560020003
"FDV07","OUT013",1791.22545110907
"FDP07","OUT049",3231.31652735673
"FDK48","OUT018",914.253048917826
"FDM15","OUT019",553.03819023921
"FDY19","OUT027",3333.10809758585
"FDK46","OUT046",4089.63285460434
"FDY11","OUT045",1061.05965063508
"FDH09","OUT046",861.768816455373
"FDO08","OUT027",4128.84107528439
"FDU14","OUT013",3978.03294168199
"FDD22","OUT027",3261.65950156096
"FDM27","OUT017",2651.07941622679
"FDL02","OUT027",3206.36038242391
"NCA17","OUT035",2490.00896481672
"FDE38","OUT019",713.442454096984
"NCG07","OUT049",3082.60661036578
"DRC27","OUT013",3926.77018435809
"FDA27","OUT035",4216.49363264215
"FDW40","OUT045",2244.56218837843
"DRI11","OUT013",1876.18520971137
"FDN50","OUT046",1573.60624964684
"FDR12","OUT046",2763.29180904871
"FDT34","OUT027",3131.62000729329
"FDW11","OUT035",1150.09807244619
"NCO30","OUT027",4360.202280702
"FDZ34","OUT017",3176.17615887558
"FDU45","OUT017",1961.16373228177
"NCD42","OUT035",772.507443290498
"FDX25","OUT045",2807.94263282131
"NCR29","OUT046",927.034390821731
"FDX43","OUT019",764.2540095384
"FDB04","OUT010",0
"FDR49","OUT027",2223.63378594032
"FDS39","OUT018",1977.62386338532
"FDW58","OUT045",1629.10770075879
"FDG22","OUT019",0
"FDG31","OUT017",1128.66246876684
"NCV53","OUT027",5239.691213505
"DRJ37","OUT035",2534.55659343447
"FDV07","OUT035",1907.85896083049
"FDW52","OUT018",2407.18939889771
"FDT15","OUT045",2907.57690491631
"FDD02","OUT018",1620.25952551319
"FDM16","OUT035",1392.09742954334
"NCE55","OUT046",2783.8701653947
"FDB57","OUT018",3278.85853631677
"FDQ04","OUT013",749.677249067971
"FDQ47","OUT019",0
"FDY14","OUT019",2254.34978229502
"DRK37","OUT017",3087.0404490575
