"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDL04","OUT045",1637.04144040403
"FDV23","OUT013",2013.89536203302
"FDF24","OUT046",1330.7369035457
"FDH56","OUT027",3290.18906785419
"FDB51","OUT049",1123.50573901341
"FDI58","OUT027",2998.61861712466
"FDR20","OUT013",829.229738133532
"FDC51","OUT018",1704.4194877008
"FDB16","OUT027",2860.2466745731
"FDE40","OUT049",1106.92077507069
"NCM17","OUT035",891.85779217474
"FDU56","OUT035",3095.58215288045
"FDS32","OUT019",358.951816347184
"FDX02","OUT049",3656.14706336151
"FDT39","OUT027",3895.3177287907
"FDE35","OUT017",1057.966963558
"NCI42","OUT019",1435.95678014712
"DRL23","OUT046",1713.54488532136
"FDA10","OUT046",1968.95457492301
"FDA11","OUT013",1586.57344907464
"NCM06","OUT046",2475.5973690989
"NCT05","OUT035",4219.72152818582
"NCQ02","OUT010",1047.03705491555
"NCY06","OUT049",2183.39355106161
"FDY56","OUT035",3708.3699611735
"FDL02","OUT035",1838.80352475563
"NCI06","OUT035",2987.26792880492
"FDQ14","OUT045",2334.8423609244
"FDQ12","OUT017",3723.73926981222
"FDP36","OUT046",823.561921560808
"FDK21","OUT027",5421.92180050154
"FDO40","OUT045",2299.58414052525
"NCK54","OUT019",0
"FDY09","OUT018",2542.10799675512
"NCW30","OUT049",4221.88137759377
"NCC55","OUT027",2083.20579027986
"FDE58","OUT018",1616.33462478641
"FDR39","OUT013",2968.17034777306
"FDU28","OUT049",3075.42434861355
"FDH08","OUT017",3719.07095569811
"FDG35","OUT045",2729.60745125099
"FDG22","OUT049",713.220060362115
"FDC34","OUT035",2651.63481725703
"FDP15","OUT018",3757.85525602633
"FDK34","OUT010",1874.89720665496
"FDU45","OUT035",2012.92541679303
"FDQ04","OUT027",2137.58853749981
"FDX22","OUT018",3055.42648011418
"FDB45","OUT017",1783.73731004069
"NCH43","OUT027",4897.17839640055
"DRE60","OUT046",3558.745834273
"FDD17","OUT027",5193.9493490532
"NCM54","OUT017",2151.55689130065
"NCH55","OUT013",2080.76740561291
"NCT06","OUT017",2741.5757755545
"FDA48","OUT027",4965.5256272405
"FDY58","OUT027",5070.6871831843
"FDO25","OUT045",3287.52078323741
"FDN50","OUT045",1475.9814912579
"FDH35","OUT035",2778.54138034434
"FDK09","OUT045",3538.18124128031
"FDO16","OUT013",1379.32208787412
"FDW11","OUT045",990.591975138842
"FDU47","OUT027",3703.0952268282
"NCQ42","OUT010",150.910589780832
"FDK55","OUT027",2905.33325228715
"FDN08","OUT049",1974.09435606971
"FDT57","OUT045",3698.29819097539
"FDJ12","OUT018",3020.20871843735
"DRL59","OUT017",983.887042985924
"NCN53","OUT046",613.279268395529
"FDO51","OUT010",0
"FDK56","OUT017",3102.67920890896
"FDY12","OUT035",1025.5614206122
"FDU15","OUT035",777.400066725047
"FDQ19","OUT046",3846.3015348644
"DRF15","OUT045",2397.53781947686
"DRE25","OUT019",0
"FDK57","OUT018",1644.83623855774
"FDD33","OUT010",1753.64241585512
"FDR34","OUT027",5076.3794141941
"FDU04","OUT045",1885.69452337786
"FDE35","OUT019",0
"NCD31","OUT035",2744.30707684088
"FDJ56","OUT035",1768.90018921098
"NCU53","OUT046",2628.38506563482
"FDD39","OUT035",3557.09791061996
"NCU17","OUT019",0
"FDJ20","OUT046",1985.00735105672
"NCW41","OUT018",2233.29901810689
"FDL52","OUT035",803.813387982668
"FDS39","OUT035",2410.18961127537
"DRJ47","OUT045",2705.24196378475
"FDP13","OUT010",0
"DRK39","OUT010",0
"FDF28","OUT010",112.580618694598
"FDB09","OUT045",1952.03437914874
"FDM51","OUT046",1622.88000080657
"DRM49","OUT018",492.767896012364
"DRF23","OUT013",2839.17549217203
"DRH01","OUT035",2898.69133680384
"FDH12","OUT027",3185.60015844172
"FDA28","OUT019",107.67825305063
"FDW37","OUT018",1196.75277662922
"FDF02","OUT046",1682.50370867195
"DRL37","OUT046",742.274123996554
"NCF43","OUT046",2269.90211260308
"FDH08","OUT010",1699.75139772186
"FDR34","OUT019",1735.34821312249
"NCK19","OUT049",3200.3235366318
"NCD55","OUT018",454.43792492613
"FDT27","OUT049",3802.75079980095
"FDQ57","OUT045",2286.15184471425
"FDA47","OUT035",2739.14703364009
"DRG15","OUT027",2499.75634647229
"FDE05","OUT018",2056.67802191374
"FDN46","OUT046",1633.24054593048
"FDX27","OUT027",2960.20772859378
"FDT51","OUT045",1717.83750888159
"FDU33","OUT013",794.463246821067
"FDJ16","OUT027",2443.28530673863
"FDD20","OUT019",71.3961157557846
"FDT36","OUT049",686.274551295485
"DRF15","OUT027",3889.05285124957
"FDN52","OUT010",0
"FDC22","OUT027",4495.12451163713
"FDX15","OUT045",2499.05497820225
"FDT13","OUT013",3010.06379863306
"FDU04","OUT017",2056.22369267175
"FDU31","OUT019",1531.74124914038
"FDW59","OUT027",2848.37048346681
"NCO29","OUT046",2637.22996477635
"FDL15","OUT035",2582.71493988575
"FDI41","OUT049",2428.40223681703
"FDQ48","OUT049",1702.18061996998
"DRI39","OUT013",963.344178213029
"FDI08","OUT013",4002.66875545934
"FDC21","OUT049",1877.28597018075
"FDF58","OUT035",1181.95305564421
"FDS08","OUT010",919.14703365486
"FDE47","OUT045",1914.68786623588
"NCP18","OUT019",537.70156377637
"NCR41","OUT013",1604.71451772206
"FDA27","OUT013",4054.92275144325
"FDA43","OUT035",3231.78488547365
"FDA49","OUT045",1346.94617693455
"NCE55","OUT018",2562.82908700294
"DRM49","OUT027",2232.96219485103
"FDF22","OUT027",4852.0918186865
"FDQ15","OUT018",1045.48072607567
"NCS54","OUT017",2893.33955519473
"NCY05","OUT013",664.484933046669
"FDR45","OUT046",3796.05491394955
"FDK57","OUT049",2051.85913258251
"FDF41","OUT010",2013.2286904842
"FDV21","OUT046",2022.84559305627
"FDD51","OUT046",771.799654663581
"FDF33","OUT046",1773.70078099575
"FDA38","OUT046",3779.42949128451
"FDR56","OUT045",3047.09949415145
"NCN41","OUT017",2064.49594528195
"FDC60","OUT027",2887.19218363973
"FDB47","OUT045",3235.14541108653
"DRH01","OUT013",2828.81494704812
"FDW08","OUT046",1700.07213078804
"FDF38","OUT027",2127.2279923759
"FDY32","OUT017",2706.35801387767
"FDG34","OUT049",1869.50544665724
"FDG47","OUT019",2231.59000345214
"NCF18","OUT035",3165.97721751178
"FDL39","OUT019",986.808942600583
"NCH55","OUT035",2170.87315652975
"DRJ35","OUT049",1111.09736009811
"FDS44","OUT035",3930.07753508071
"DRE01","OUT018",3541.83991312893
"FDY39","OUT013",2967.10597215504
"FDY32","OUT018",2308.93504338366
"FDR33","OUT027",3248.29561699419
"NCP50","OUT049",1426.58202792951
"FDZ47","OUT018",1325.21544442124
"FDU57","OUT049",2534.66862710117
"FDY44","OUT013",3123.49760718706
"DRH59","OUT018",939.827441045188
"FDB03","OUT027",5257.17699541467
"FDY46","OUT045",2907.25236433983
"FDM39","OUT045",2758.02814757767
"FDY36","OUT035",1376.26385012043
"NCM55","OUT035",3079.48891802441
"FDJ50","OUT010",0
"DRL60","OUT013",2445.92604782783
"NCJ54","OUT049",3779.44968795273
"FDX59","OUT017",697.968364543871
"FDI07","OUT013",3195.57015269007
"DRF51","OUT010",0
"FDM14","OUT017",1878.5787795829
"FDP21","OUT045",2924.32905736924
"FDE40","OUT035",1192.35405949045
"FDE05","OUT035",2497.78274510308
"FDM13","OUT027",3586.05747977811
"FDC34","OUT027",3958.50491642986
"NCI55","OUT018",1702.37165390941
"NCE43","OUT018",2418.23272563256
"FDW58","OUT018",1456.83078034498
"FDG60","OUT045",3650.63159166094
"FDV31","OUT017",2915.12502106057
"FDR47","OUT013",3121.44977339567
"FDM60","OUT019",0
"NCF06","OUT018",3813.30237886429
"NCN26","OUT027",3340.47614749136
"FDQ59","OUT049",1498.61411471019
"FDF09","OUT046",636.580380243746
"NCS06","OUT017",4291.56187655819
"FDT44","OUT046",1902.65517787445
"FDI19","OUT017",3971.94108242169
"FDT22","OUT017",1103.58572908106
"NCF54","OUT027",4177.05982220533
"DRG25","OUT045",2892.22350510182
"FDB59","OUT017",3241.46196310257
"FDQ37","OUT017",3200.06024132925
"FDP56","OUT035",958.157189223299
"FDW44","OUT035",2885.79122880185
"FDJ26","OUT010",1496.2253511844
"FDU43","OUT018",3485.90106120428
"FDW33","OUT045",1631.84093848091
"NCX53","OUT027",3747.15788764656
"FDN56","OUT010",424.953077116595
"DRF15","OUT049",2535.65208527455
"FDO33","OUT017",1952.12651234597
"FDZ39","OUT010",0
"NCJ19","OUT017",1032.57755919607
"FDU01","OUT035",3085.71333684322
"FDT12","OUT035",3699.03333294529
"NCM18","OUT018",755.917650415209
"FDP19","OUT017",2176.41410785357
"NCR42","OUT049",680.090591198997
"FDN10","OUT046",1913.01572299836
"FDG44","OUT017",1022.78966060349
"FDQ10","OUT046",2736.65883098803
"DRH13","OUT049",1807.30171719145
"FDT52","OUT013",3910.93949532653
"FDM56","OUT045",1723.07846952703
"NCO43","OUT010",0
"NCV29","OUT035",2970.19123577551
"NCF06","OUT013",4147.18419938507
"FDO50","OUT035",1633.68091479115
"FDT59","OUT013",3673.6708743723
"FDX40","OUT027",2089.92193818536
"FDE50","OUT017",3071.0249270059
"FDX51","OUT017",3235.81019081509
"NCD30","OUT018",1324.72371533455
"FDK15","OUT013",1662.20947435142
"FDL12","OUT045",951.7298162436
"FDK46","OUT017",4208.63705684459
"DRH49","OUT010",0
"FDQ57","OUT046",2352.82693231668
"FDY59","OUT017",1625.25738249496
"FDO09","OUT018",3863.01681197013
"NCG30","OUT035",2178.69413877559
"FDM09","OUT017",2795.95852277445
"NCN17","OUT027",3090.79914762183
"NCS42","OUT013",1497.42421054223
"FDD02","OUT019",0
"FDE34","OUT013",2936.02433678331
"FDU38","OUT045",2996.89333195893
"FDB33","OUT046",2518.55519557692
"NCJ29","OUT017",1522.18411906487
"FDZ27","OUT035",960.737210823695
"FDI40","OUT013",1650.25236580048
"FDG22","OUT013",686.762127999192
"FDT51","OUT017",1894.59109699429
"FDF20","OUT018",2880.89377643473
"FDV50","OUT035",2112.84601209139
"FDT02","OUT049",728.289378322455
"DRC49","OUT017",2421.46325233131
"FDF26","OUT049",2530.45158335143
"FDV52","OUT035",2057.97153578476
"FDX59","OUT049",713.792706893445
"FDV25","OUT035",3666.96823940019
"FDW23","OUT027",2119.48792757471
"FDE53","OUT018",1467.19132546889
"FDA19","OUT017",2195.61955211901
"FDH22","OUT046",2029.02955315276
"NCO41","OUT013",1620.72683513345
"FDX12","OUT017",3926.32231689863
"FDF17","OUT013",3162.40022480463
"FDS11","OUT045",3458.40908969844
"FDR51","OUT035",2546.96499039991
"FDT49","OUT010",0
"FDC56","OUT013",1969.3814308503
"FDR13","OUT027",3330.64779017646
"FDQ60","OUT035",2085.40877393808
"FDN38","OUT049",4035.84283572776
"NCL29","OUT013",2554.73200099004
"FDO13","OUT027",4071.40653717485
"FDE26","OUT018",2029.73251284711
"FDA31","OUT010",837.778318645962
"FDX14","OUT035",1384.00391492162
"FDA34","OUT045",2708.35417319416
"FDF26","OUT013",2480.65208041797
"FDE38","OUT045",2591.27596742175
"DRI11","OUT046",1834.75921739887
"FDQ60","OUT027",3362.71288372156
"FDL21","OUT027",2130.87238959431
"DRC12","OUT027",4506.58989110138
"FDC47","OUT046",3614.72514491997
"FDE57","OUT045",2177.83762063873
"FDT14","OUT045",1871.73003975786
"NCZ53","OUT046",3017.99011276062
"FDE28","OUT018",3372.46725265028
"FDR19","OUT035",2455.76791807611
"NCF54","OUT019",868.706819932475
"FDZ08","OUT046",1330.20471573669
"NCJ05","OUT018",2191.40556724689
"FDF59","OUT046",2045.12278800879
"NCO05","OUT035",1774.63287894311
"FDW24","OUT018",561.155585574633
"NCX42","OUT018",2376.33927477256
"NCA53","OUT035",961.801586441712
"FDI45","OUT019",919.485628656331
"FDG46","OUT046",1824.93086008397
"FDM20","OUT010",1934.93172616238
"FDW11","OUT010",0
"FDX08","OUT035",3000.74068333823
"NCK17","OUT035",844.231651582613
"FDK32","OUT018",2149.39074021992
"NCA42","OUT035",2693.07699775267
"DRI01","OUT035",2868.6336183278
"NCL55","OUT049",4117.74373854566
"DRE25","OUT018",1259.9804229907
"FDD14","OUT017",3027.00272490987
"FDB10","OUT046",3732.82726758807
"DRN11","OUT035",2468.74894352274
"FDP38","OUT018",582.900592718147
"NCA30","OUT017",3107.30706430075
"FDT15","OUT017",3045.18425227961
"NCP55","OUT018",678.765979156055
"FDF12","OUT035",2522.639961656
"FDM21","OUT018",3778.57634627415
"FDX56","OUT035",3415.16248829462
"FDF10","OUT017",2434.3633603333
"FDT32","OUT045",2949.75892045349
"FDM51","OUT018",1366.65762491688
"NCR50","OUT018",2193.98558884728
"FDI19","OUT049",3937.97007422078
"FDX21","OUT017",1850.03670708925
"FDR31","OUT035",2472.88506982784
"FDY02","OUT013",4162.66432898745
"NCA29","OUT045",2653.93096725189
"NCX17","OUT046",3673.24401844501
"FDM12","OUT045",2960.65165338641
"FDI53","OUT027",4014.93549744119
"NCU30","OUT049",2719.07014681784
"FDC56","OUT027",3402.14768914813
"FDK27","OUT018",1706.01605112783
"NCK18","OUT017",2760.78121981994
"FDB52","OUT019",2173.11158864942
"DRG25","OUT027",4449.09493447203
"FDZ13","OUT049",973.338522800199
"FDB57","OUT019",1644.19159952101
"FDR40","OUT046",1352.03064032485
"NCO14","OUT019",0
"NCN19","OUT045",2967.3678012919
"FDQ28","OUT019",578.079368653993
"FDO13","OUT018",2356.10991361143
"FDK48","OUT013",1300.12258282358
"FDU07","OUT018",2164.46005818026
"FDW20","OUT046",1987.09564357043
"FDV12","OUT010",0
"FDH24","OUT013",2560.46469072216
"FDV59","OUT049",3526.62001995147
"FDK57","OUT045",1868.61783034846
"FDL16","OUT027",2226.6973173099
"NCQ17","OUT046",2486.44964330949
"FDJ15","OUT018",2672.12676925184
"FDX24","OUT049",1620.8523636834
"FDT47","OUT046",1565.91723198622
"FDT10","OUT049",1112.16173571613
"FDZ37","OUT018",1155.84278394259
"FDW43","OUT027",5089.89262744974
"DRN36","OUT017",1658.38685165808
"FDJ14","OUT045",1253.20954173268
"FDA32","OUT013",3481.52928985444
"FDJ38","OUT019",1122.5199461071
"FDQ57","OUT017",2455.12490930344
"NCQ41","OUT019",1177.39442241374
"FDG56","OUT049",1098.11633465148
"DRC13","OUT027",3447.72599594887
"FDV55","OUT035",2460.96841999923
"FDQ49","OUT045",2447.78444039171
"FDE29","OUT010",0
"FDR03","OUT013",3300.69124991154
"FDD45","OUT049",1611.47527673286
"FDN38","OUT010",2034.93323890539
"FDT56","OUT046",971.762221427273
"FDT48","OUT045",3111.39151613095
"FDU03","OUT049",2979.06723308896
"FDC56","OUT010",0
"NCO43","OUT027",3063.81317983288
"FDQ27","OUT017",1753.67959156465
"FDR03","OUT046",3272.82715583094
"DRH23","OUT010",0
"FDG22","OUT045",592.222946316162
"NCJ42","OUT013",1714.01219997096
"FDR24","OUT046",1476.84891089846
"FDW60","OUT035",2951.02625023239
"FDJ08","OUT013",3056.17429324281
"DRL59","OUT018",603.581224243645
"FDG60","OUT010",1770.71910888453
"FDW27","OUT017",2597.59251943778
"FDX14","OUT018",991.138437578051
"FDC20","OUT013",970.100784840847
"NCS29","OUT018",3894.09844734186
"FDJ56","OUT046",1630.7009830524
"FDB20","OUT019",0
"FDL28","OUT027",5076.87114328079
"FDW01","OUT018",2152.50294962932
"FDL03","OUT046",3142.31665424754
"FDX22","OUT049",3420.43454711198
"FDJ21","OUT035",2461.99233689492
"FDR31","OUT045",2296.02066075148
"FDG21","OUT035",2569.28264407476
"FDS22","OUT027",2182.14292740485
"FDK08","OUT035",1758.49918536475
"FDE17","OUT018",2152.01122054264
"NCN30","OUT017",1662.52297796318
"FDT50","OUT046",1580.98654994656
"NCX42","OUT049",2711.78135238101
"FDJ12","OUT035",3445.75239457967
"NCA18","OUT027",3346.20883722348
"FDP23","OUT019",1548.3262130831
"FDX12","OUT013",3855.00064340188
"FDN40","OUT018",2168.55572576303
"FDV48","OUT035",1423.35780290355
"NCY54","OUT013",2773.85955329685
"FDL16","OUT010",0
"FDR45","OUT018",3525.82759571754
"FDJ52","OUT046",2573.51058932819
"DRG01","OUT017",1371.93598540702
"FDP52","OUT013",3695.98852804714
"FDU58","OUT017",3074.66932422432
"FDL02","OUT045",1641.70975451814
"FDG28","OUT013",3896.93455298421
"FDA19","OUT035",2215.95973424381
"FDW46","OUT027",2552.58298898753
"NCD43","OUT049",1771.01957989661
"DRG39","OUT013",904.293116878975
"NCF55","OUT049",718.952750094239
"FDJ07","OUT046",1903.71955349247
"FDE08","OUT046",2402.58182414484
"FDP56","OUT019",0
"FDT45","OUT045",828.386732930054
"FDF17","OUT018",2825.40619487445
"FDX44","OUT046",1432.25406227109
"FDM28","OUT027",4317.47959854829
"FDI36","OUT049",3245.36965562353
"FDS07","OUT045",1792.490075985
"FDD36","OUT045",1830.77958834891
"FDW11","OUT046",1009.02781689549
"FDN40","OUT049",2569.35420096899
"NCQ18","OUT049",1688.13521890533
"NCQ54","OUT017",2762.78859488901
"NCS42","OUT045",1423.11439002033
"DRH39","OUT010",0
"FDC09","OUT027",3132.77351592648
"FDT08","OUT010",495.388600470252
"FDC08","OUT035",3717.17440159271
"FDT20","OUT017",751.818923954809
"FDS35","OUT035",1208.89856471084
"FDX58","OUT018",2627.53192062447
"FDW58","OUT046",1716.16536564408
"DRD27","OUT046",1612.55991440498
"FDH32","OUT019",0
"FDS26","OUT035",4300.51759666339
"FDQ31","OUT046",1419.31349554678
"FDP11","OUT018",3208.29509409475
"FDD58","OUT017",1718.99401769683
"FDM33","OUT045",3397.26973585068
"FDZ16","OUT049",3211.21626956472
"NCS29","OUT010",2267.53354574551
"NCM18","OUT019",0
"FDP11","OUT049",3581.08368461606
"NCC42","OUT017",2371.21663141647
"DRM23","OUT046",2755.33208744446
"NCN55","OUT027",5243.17205307235
"FDK46","OUT013",4115.52991748201
"FDR01","OUT046",3160.41726417264
"NCA05","OUT045",2337.46284124712
"NCP43","OUT017",2942.03007140488
"FDR12","OUT010",799.940076646413
"FDQ01","OUT013",4088.13313805101
"FDM13","OUT046",2109.86608035265
"FDQ19","OUT017",3951.71172126056
"FDK56","OUT019",1060.84840445033
"NCX06","OUT010",991.670849522229
"FDO56","OUT027",3368.48603217601
"FDU45","OUT045",1752.03135366273
"FDI16","OUT019",0
"FDL32","OUT046",1826.52742351099
"FDA07","OUT046",1989.18393608414
"FDA14","OUT045",2289.26405412366
"FDV46","OUT027",3695.8468911137
"NCO07","OUT035",3523.96844145684
"NCP41","OUT046",1714.56880221705
"FDY60","OUT018",1999.14260656206
"FDN38","OUT017",4077.59436745218
"FDO15","OUT046",1232.86414203873
"FDT60","OUT013",2001.97871220441
"FDA55","OUT035",3703.74210578172
"FDE02","OUT010",0
"DRJ39","OUT049",3604.91698427329
"FDV34","OUT035",1372.61945290201
"FDS20","OUT027",4386.93166372857
"FDF02","OUT027",3119.79249047985
"FDW40","OUT017",2402.2982667882
"NCB43","OUT046",2975.48355664696
"FDR58","OUT017",1584.79866017269
"DRJ59","OUT035",834.403294267712
"NCD30","OUT017",1711.25395289564
"FDE14","OUT017",1694.09634242159
"FDC28","OUT018",1471.81918086068
"FDU16","OUT018",1102.48395361834
"NCD19","OUT035",1082.52418943254
"FDU21","OUT046",625.236376946464
"FDV59","OUT027",4900.25014708763
"FDU03","OUT045",2833.17244376776
"FDC33","OUT010",1238.76782779136
"NCR42","OUT035",754.631142685838
"DRH59","OUT035",1382.48826893924
"NCM31","OUT035",2429.39505554081
"FDS50","OUT035",3671.10436570529
"FDP39","OUT046",883.185629426192
"FDQ55","OUT013",1915.53087143936
"FDV36","OUT019",104.033855832217
"FDI05","OUT027",2714.21558466499
"FDS45","OUT027",3187.68845095543
"FDA39","OUT045",600.986928013047
"FDC37","OUT010",0
"FDJ60","OUT027",4108.2208622787
"DRQ35","OUT046",1977.22682753321
"NCJ06","OUT046",1934.26900105519
"NCY42","OUT018",2041.68962139804
"DRM37","OUT049",3221.0041681573
"FDR14","OUT045",807.133454873226
"FDE51","OUT049",851.551544191356
"FDT33","OUT017",2763.85297050702
"FDR08","OUT013",1851.8114959912
"FDE36","OUT010",684.950163387711
"FDL22","OUT019",0
"FDR44","OUT013",2146.04288576577
"FDI56","OUT019",0
"FDE47","OUT010",117.248932808706
"FDV27","OUT010",0
"FDV10","OUT049",814.245490000816
"FDC40","OUT045",1219.01569695154
"NCX41","OUT013",3378.90729678872
"NCQ38","OUT027",3152.92195964297
"FDV12","OUT027",3083.05908282064
"FDE52","OUT017",1542.86475059037
"FDG20","OUT027",4271.36910393854
"FDV16","OUT027",2050.07632111674
"FDI32","OUT017",1951.06213672795
"FDJ32","OUT049",1126.12621933613
"FDN39","OUT018",2432.81031450622
"FDY34","OUT017",2774.25397435325
"FDC14","OUT035",853.527821088506
"FDA55","OUT017",3669.3969813146
"FDZ50","OUT010",980.20547005798
"DRG13","OUT049",2736.67902765625
"FDP01","OUT013",2481.71645603598
"NCG54","OUT017",2858.69444004923
"FDM13","OUT045",2054.08372568314
"NCO18","OUT027",4300.40290551888
"NCW41","OUT013",2532.9465351242
"FDM52","OUT027",3823.28564201002
"NCF55","OUT035",756.146788668219
"FDT09","OUT046",2112.44610195305
"NCM19","OUT035",1934.62845247122
"FDW12","OUT018",2077.43957088388
"FDP15","OUT019",2153.90614438398
"FDK36","OUT045",750.702873861892
"FDZ25","OUT035",2884.76731190616
"NCW06","OUT049",3174.93413226987
"FDW60","OUT046",2843.94913816786
"DRC49","OUT013",2357.92210235807
"NCT17","OUT035",3162.41373773801
"NCN06","OUT018",2355.08599671573
"FDC45","OUT013",2756.25067245843
"DRJ47","OUT019",832.384223915308
"NCF06","OUT045",4023.07902831269
"FDE21","OUT010",0
"DRG27","OUT013",730.252142286219
"FDW40","OUT049",2369.88336329199
"NCO53","OUT046",2945.46629689325
"FDE23","OUT049",859.291608992547
"FDQ16","OUT046",1758.63146303541
"FDS26","OUT045",4042.73574294249
"FDZ13","OUT010",0
"FDS14","OUT049",2597.815356018
"FDC10","OUT045",1850.96849078772
"FDY16","OUT049",3044.38317196414
"FDJ20","OUT035",2168.33359365168
"FDV43","OUT035",874.740640423012
"FDZ32","OUT027",3167.99127760331
"FDR23","OUT046",2789.48547350327
"FDN24","OUT035",1033.26102669106
"FDE34","OUT027",4367.23449037645
"FDU31","OUT013",3492.91375187405
"FDW33","OUT018",1460.96690665008
"FDU26","OUT046",1893.81027873292
"FDE20","OUT027",4160.51531698494
"NCW05","OUT035",1861.08071970815
"FDB22","OUT018",2152.99467871601
"FDO56","OUT046",1875.17748099881
"FDA19","OUT027",3538.39088046366
"DRI39","OUT045",870.361101234702
"FDH52","OUT018",726.35166102586
"FDZ50","OUT035",3057.21172307189
"NCN42","OUT035",2506.05499771328
"FDB53","OUT013",2409.6843692553
"DRG11","OUT017",1869.7743391637
"DRK11","OUT027",3836.22620873433
"FDQ60","OUT017",2074.40522004149
"FDT36","OUT017",700.01619833526
"DRG25","OUT018",2676.22243683461
"DRJ23","OUT046",3031.46286729394
"FDG05","OUT035",2674.44420001856
"NCK06","OUT018",1676.45006173848
"FDU52","OUT017",2576.29878265863
"FDW07","OUT018",1161.00282714339
"NCM17","OUT045",696.320126641946
"FDA22","OUT045",2622.88979060248
"NCA41","OUT018",2813.03827468147
"FDF38","OUT035",859.260510820631
"FDH52","OUT046",1033.92549217073
"FDY58","OUT019",1687.64115508571
"FDZ16","OUT045",3041.97990967298
"NCM18","OUT017",1131.55515504338
"FDA22","OUT018",2385.10325646945
"NCJ43","OUT035",2955.73502306882
"FDI34","OUT027",5107.99323737484
"FDG56","OUT046",1017.34052822801
"FDS34","OUT046",1866.94568711094
"DRC01","OUT035",995.503702136161
"FDQ04","OUT035",824.494019508166
"FDK04","OUT035",1113.60582480427
"FDT51","OUT049",1877.73724054511
"FDV26","OUT017",3227.00575039588
"FDS04","OUT049",2363.6994031955
"FDW43","OUT018",3341.91780508756
"FDQ28","OUT010",546.126950471785
"NCK06","OUT017",2056.75588048076
"FDS23","OUT018",1815.31373337673
"FDZ36","OUT019",1087.83437223928
"FDE56","OUT018",759.029859824614
"FDW10","OUT027",4242.3353023582
"NCN14","OUT045",2888.12783751904
"NCQ18","OUT045",1529.79159194652
"FDW08","OUT017",1828.82388775474
"FDU43","OUT035",3892.77148089017
"FDR33","OUT010",0
"FDM24","OUT010",494.324224852236
"NCZ05","OUT046",1668.49876632963
"NCV41","OUT035",1962.67879587819
"FDV11","OUT018",2496.98096031874
"NCY05","OUT035",787.26888276227
"FDV44","OUT018",2725.93686994045
"FDW32","OUT049",1478.34429482674
"NCU18","OUT027",3744.57786604616
"NCC43","OUT035",4125.41224645262
"FDW19","OUT013",1824.86598692457
"FDN31","OUT035",3194.02756091875
"FDI48","OUT045",785.920635538721
"FDS24","OUT017",1570.87463527501
"FDF46","OUT049",1957.54985084931
"DRG23","OUT017",2535.92097778101
"FDG14","OUT018",2139.03019509601
"NCY30","OUT049",2956.79003813643
"FDO28","OUT018",1690.98719188981
"DRD24","OUT035",2429.39505554081
"FDI33","OUT049",1564.34086522742
"FDN32","OUT046",2955.82684201716
"FDR16","OUT045",3313.89364577271
"FDF26","OUT046",2457.45630045147
"NCN29","OUT018",551.818957346418
"FDE20","OUT045",2623.87324877586
"FDA46","OUT046",3062.99577303003
"FDU28","OUT045",2926.41734988295
"FDQ48","OUT045",1546.94920242057
"FDV36","OUT013",2091.66013854583
"FDR14","OUT018",611.361747767157
"FDP23","OUT017",3543.47387640065
"FDP56","OUT013",892.949113581693
"FDK48","OUT010",0
"FDR48","OUT046",2440.37960742207
"NCY29","OUT049",1056.71461287816
"FDM22","OUT018",619.674459099679
"DRJ01","OUT013",2630.40848498914
"FDZ43","OUT045",3801.4119131278
"FDV03","OUT035",2616.37659685788
"FDX11","OUT027",4347.00512921531
"NCA41","OUT027",4536.11542176841
"FDE38","OUT017",2771.14176494385
"FDI27","OUT018",496.904022317464
"FDN32","OUT013",2951.01273729901
"NCN43","OUT017",2059.82763116784
"FDB47","OUT027",4746.88980402037
"FDV03","OUT017",2589.81199591427
"NCN30","OUT045",1527.78421687745
"NCV54","OUT010",24.0040266935173
"FDV07","OUT013",1808.77275206853
"FDP07","OUT049",3249.54624065095
"FDK48","OUT018",932.006458799353
"FDM15","OUT019",520.052224215634
"FDY19","OUT027",3350.83669261527
"FDK46","OUT046",4107.89518456254
"FDY11","OUT045",1027.85757060706
"FDH09","OUT046",879.541232207779
"FDO08","OUT027",4096.30421245009
"FDU14","OUT013",3995.91214883152
"FDD22","OUT027",3279.37725236592
"FDM27","OUT017",2618.80533877228
"FDL02","OUT027",3173.68350861311
"NCA17","OUT035",2507.57064369566
"FDE38","OUT019",730.867065189921
"NCG07","OUT049",3100.81375297548
"DRC27","OUT013",3944.64161102098
"FDA27","OUT035",4183.93111997766
"FDW40","OUT045",2211.53973633317
"DRI11","OUT013",1893.74540557352
"FDN50","OUT046",1541.10047415563
"FDR12","OUT046",2730.96659997823
"FDT34","OUT027",3149.31802114688
"FDW11","OUT035",1167.45638421521
"NCO30","OUT027",4378.08676458704
"FDZ34","OUT017",3194.36801031945
"FDU45","OUT017",1928.78494177543
"NCD42","OUT035",789.808445640345
"FDX25","OUT045",2825.39192024425
"NCR29","OUT046",944.816712360643
"FDX43","OUT019",781.686332636098
"FDB04","OUT010",0
"FDR49","OUT027",2241.1939887389
"FDS39","OUT018",1995.53866806597
"FDW58","OUT045",1646.37806863224
"FDG22","OUT019",0
"FDG31","OUT017",1146.54355555908
"NCV53","OUT027",5257.70918322368
"DRJ37","OUT035",2552.12503360071
